id,reasoning,label
659,인천공항 서비스와 관련된 문제점 연예인 스케줄 공개 그리고 과도한 민원 문화에 대한 비판을 담고 있으며 특정 정치 진영을 지지하거나 비판하는 내용은 없습니다,Neutral
663,주차 갑질에 대한 비판에서 나아가 증여세는 사유재산인데 강제로 뺏어가고라며 정부의 재산권 침해와 법적 기준의 모호함을 비판하는 것은 보수 진영에서 흔히 제기하는 정부 비판 논조와 일치합니다,Conservative
664,미국의 관세 정책과 트럼프 전 대통령을 비판하는 내용으로 한국 국내 정치와 직접적인 관련이 없으며 특정 진영을 지지하거나 비판하는 것으로 보기 어렵습니다,Neutral
665,공항 패스트트랙 도입에 대한 찬반 논의와 보안 평등 편의성 등 정책적 사회적 이슈에 대한 의견 교환으로 특정 정치 진영의 입장을 대변하지 않습니다,Neutral
666,쿠팡 관련 논란에 대한 댓글 중 국보법 폐지안 발의 지상파중 한 곳이라도 다뤄봐라 좀이라는 언급은 국가보안법 폐지를 주장하는 진보 진영의 입장을 대변합니다,Progressive
669,독도 문제에 대한 일본 총리 비판 및 한국 정부의 대응에 대한 불만 표출로 외교적 사안에 대한 일반적인 비판이며 특정 국내 정치 진영을 지지하거나 비판하는 것으로 보기 어렵습니다,Neutral
671,김만배 재산 가압류 신청에 대해 성남시장 신상진국민의힘 소속을 최고입니다 응원합니다 잘하셨습니다 등으로 칭찬하며 지지하는 것은 보수 진영의 입장을 대변합니다 김현지도 밝혀주세요는 김건희 여사 관련 의혹을 제기하는 진보 진영의 주장을 비판하는 맥락으로 해석될 수 있습니다,Conservative
672,이재명 정청래 등 더불어민주당 주요 인물들을 편향이념정치꾼 거짓 조작 선동 날조 등으로 비난하고 이재명 정청래 아웃 무너지길 간절이 바람니다라며 강하게 비판하는 것은 보수 진영의 입장입니다,Conservative
673,배신자 척결이라는 제목과 함께 국힘이 자유 보수 우익자리를 지킬수 있고 내부총질 모두 국힘에서 색출만이 국힘과 대한민국 미래가 있다 등 국민의힘을 옹호하고 내부 비판 세력을 배신자로 규정하며 척결을 주장하는 것은 보수 진영의 입장입니다,Conservative
674,박지원 전 국정원장을 박쥐야 미친거지 그 입좀 다무시지요 등 강한 멸칭과 비난으로 공격하는 것은 진보 진영 인사에 대한 보수 진영의 비판적 시각을 드러냅니다,Conservative
675,이재명 대표를 직접 언급하며 비판하고 배신자 뿌락치 암덩어리 등의 멸칭을 사용하며 퇴출을 주장합니다 또한 부정선거 언급과 장동혁대표님 힘내세요 등 보수 정치인을 지지하는 것은 보수 진영의 입장입니다,Conservative
676,이죄명 발언대로 수사 재판 심판 받아라라며 이재명 대표를 비판하고 빨갱이 프락치 사회주의 전과자 집단 사기꾼정권 국가반란세력 내란자들 등 강한 멸칭을 사용하여 진보 진영을 공격하며 자유경제대한민국의 법치를 바로세워야한다고 주장하는 것은 보수 진영의 입장입니다,Conservative
677,제목에 자유우파 유튜브가 명시되어 있으며 장동혁 대표에게 힘을 실어 주어야 됩니다 국힘의 보배들이십니다 멸공 등 보수 진영 정치인과 이념을 지지하고 배신자들을 척결해야 한다고 주장하는 것은 보수 진영의 입장입니다,Conservative
678,서울시장 후보 낙점에 대해 권력남용을 비판하고 정원오 성동구 사상검증해야죠 북한 찬양함 안되요라며 사상 검증을 요구하는 것은 보수 진영에서 흔히 제기하는 비판 논조입니다,Conservative
679,주호영 권영진 등 국민의힘 내 특정 인물들을 대구에서 아웃이다 정치 은퇴하라며 비판하고 장동혁대표님과 함께하는 국힘 의원님 잘싸워주십시요 지지합니다 자유대한민국화이팅이라며 특정 보수 정치인을 지지합니다 또한 재매이 재판재개는 이재명 대표에 대한 비판입니다,Conservative
680,대한민국이 망국의길로 가고 있습니다 부정선거를 반드시 막아야 합니다 부정선거 척결해야 나라가 바로선다 등 부정선거론을 주장하며 현 상황을 비관하고 조정훈 의원 등 보수 정치인을 지지하며 자유대한민국만세를 외치는 것은 보수 진영의 입장입니다,Conservative
681,고성국 박사보수 논객를 칭찬하고 멸공을 두 번 언급하며 장동혁 8대 악법 통과되면 대한민국 무너진다는 보수 진영의 입장을 지지하는 것은 보수 진영의 입장입니다,Conservative
682,제발 개딸들 끌어내리자에서 개딸은 이재명 대표의 강성 지지층을 비하하는 보수 진영의 멸칭입니다 언론의 역할을 강조하며 특정 세력을 비판하는 것은 보수 진영의 입장입니다,Conservative
683,제목에 자유우파 유튜브가 명시되어 있으며 배신자놈들 모두 가차없이 제명 출당시켜서 정계에서 퇴출시켜야합니다 반국가세력 책으로 내세요 멸공 등 보수 진영의 강경한 입장을 대변합니다,Conservative
684,이재명 대표를 악마 이죄명죄명 전과 4범 똥 등으로 비하하며 우두머리 재판 속개하라고 주장하는 것은 보수 진영의 강한 비판입니다,Conservative
685,배신자 척결이라는 제목과 함께 배신자들 자신들이 배신자임을 증명 했으니 빨리 제명시키세요 배신자를 강력히 처내시길 바랍니다 등 보수 진영 내의 배신자를 숙청하려는 강경한 입장을 보입니다 장대표님 흔들리면 안됩니다는 장동혁 의원보수에 대한 지지입니다,Conservative
686,제목에 영남 배신자들 장예찬 등 보수 진영 내의 인물과 갈등을 언급하며 주호영은 이준석 유승민과 가까웠죠 대구서 몰아내야합니다 등 특정 보수 정치인들을 배신자로 규정하고 퇴출을 주장하며 장예찬보수을 지지하는 것은 보수 진영의 입장입니다,Conservative
687,윤한홍 의원을 사상 최악의 배신자로 규정하고 윤한홍 제명 하라고 주장합니다 국힘때문에 나라 공산화 됐는데 바로 저런인간한동훈파 45명이라는 언급은 국민의힘과 한동훈 세력을 비판하며 극우 보수 진영의 시각을 드러냅니다,Conservative
688,입벌구 계념없고 무능한 죄명이가 뭘알겠나요 등 이재명 대표를 죄명이라는 멸칭과 함께 강하게 비난하고 김혜경 여사의 법카 논란을 언급하며 비판하는 것은 보수 진영의 입장입니다,Conservative
689,제목에 장동혁 끌어내리기 장예찬 멸콩TV 등 보수 진영 인물과 채널이 언급되어 있습니다 국힘은 이제 마지막이다 배반 배신자들 몽땅 자르고 새 출발해야 한다 장동혁 대표님 힘내세요 자유보수 우파국민 만을 바라보며 등 국민의힘 내 배신자 숙청을 주장하고 특정 보수 정치인을 지지하는 것은 보수 진영의 입장입니다,Conservative
690,제목 전지전능 현지누나는 김건희 여사를 비꼬는 반어법적 표현입니다 국정농단 조사가필 현지 특검빨리 해줘요는 김건희 여사에 대한 특검을 요구하며 현 정부를 대한민국을 다 말어 먹고있구나라고 비판하는 것은 진보 진영의 입장입니다,Progressive
691,댓글에서 김현지와 이재명을 간첩 범죄자 친중종북연결고리 등으로 칭하며 구속과 특검을 요구하고 민주수장을 비하하는 등 진보 진영 인물에 대한 강한 비판과 멸칭을 사용하고 있음,Conservative
692,댓글에서 배신자를 퇴출하고 장동혁과 김민수를 지지하며 나라를 바로 세워야된다고 주장하는 것은 보수 진영 내의 특정 인물을 옹호하고 내부 정화를 요구하는 보수적 관점임,Conservative
693,댓글에서 주호영 윤한홍 권영진을 비판하며 싹을 도려내야함 국힘은 싹 물갈이 해야 한다고 주장하고 보수의 제2의 재건을 이루어 자유대한민국을 재건하자고 명시적으로 언급하여 보수 진영의 재건을 촉구하고 있음,Conservative
694,댓글에서 권영진 주호영 윤한홍 김예지 진종오를 배신자 또는 개념도 이념도 없어요라고 비판하고 성창경 대표님을 지지하며 비례대표는 전부 아스팔드 전사로 교체해라고 주장하는 것은 보수 진영 내의 강경한 목소리를 대변함,Conservative
695,댓글에서 윤한홍을 쓰레기 배신자로 칭하며 강하게 비난하고 친윤이라 했던게 부끄럽네라고 언급하며 윤한홍의 낙선을 촉구하는 것은 보수 진영 내에서 특정 인물에 대한 강한 반감을 드러내는 것임,Conservative
696,제목에서 이재명 저격법을 언급하며 나경원 잘 싸우네라고 평가하고 댓글에서 나경원 의원님과 장예찬을 응원하는 것은 보수 진영 인물에 대한 지지를 명확히 보여줌,Conservative
697,댓글에서 윤한홍 송언석의 당원권 정지 및 사퇴를 요구하고 배신자 한동훈 제명 하라 좌파 친한계는 사과당 창당 하라고 주장하며 한동훈을 좌파로 규정하는 등 보수 진영 내의 강한 반한동훈 정서를 드러냄,Conservative
698,댓글에서 권영진을 미친 놈 문제로 칭하며 국힘에 있으니 뭔들 잘되겠나 탈당하길을 요구하는 것은 보수 진영 내 특정 인물에 대한 강한 비판임 두대통령 다탄핵됐지는 보수 진영에서 자주 언급되는 정치적 불만을 나타냄,Conservative
699,댓글에서 잡범이 대통령 하잖아요라고 언급하며 이재명 대표를 비하하고 김재원의원님 장동혁대표님을 지지하며 찐우파로 똘똘 뭉쳐주세요라고 주장하는 것은 보수 진영의 입장을 명확히 함 또한 국힘은 우파정당이 아니다라며 보수 진영 내의 정체성 강화를 요구함,Conservative
700,댓글에서 김현지와 김남국을 언급하며 현지 어서 특검해야합니다 유탄발사기 맞으면 급사 김현지는 유탄발사기 맞았나 봅니다 앞으로 죽을 겁니다 등 매우 공격적이고 위협적인 언사를 사용하여 진보 진영 인물에 대한 강한 적대감을 드러냄,Conservative
701,제목에서 한동훈 윤한홍 권영진을 브루투스 여포로 칭하며 배신자로 규정하고 댓글에서 이들을 배신자무리들로 지칭하며 천벌을 내려주십시요라고 주장함 장대표님을 지지하며 우파국민이지지합니다라고 명시하여 보수 진영의 입장을 대변함,Conservative
702,댓글에서 김현지를 간첩 부정부패 동업자로 지칭하며 특검해야합니다라고 주장하고 부정선거 밝혀야 됩니다 사전투표를 없애야합니다 등 보수 진영에서 주로 제기하는 의혹과 주장을 펼치고 있음,Conservative
703,댓글에서 장동혁 대표님 김민수 최고 이호선 위원장님을 칭찬하고 한동훈을 배신자 이중인격자로 비난하며 이재명과 손잡고 국힘 망치러 나온자라고 주장하는 것은 보수 진영 내의 강한 반한동훈 정서를 드러냄,Conservative
704,댓글에서 장동혁 대표님을 강하게 지지하며 우리가 자유우파다 배신자들 척결하고 정리하고 갑시다라고 주장하는 것은 보수 진영의 특정 인물을 옹호하고 내부 정화를 요구하는 보수적 관점임,Conservative
